cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
0.6163,0.6166,2022-01-03 10:04:22.186,Abertura
0.6202,0.6205,2022-01-03 11:11:42.883,Intermediário
0.6196,0.6199,2022-01-03 12:09:19.76,Intermediário
0.6211,0.6213,2022-01-03 13:11:50.353,Intermediário
0.6173,0.6176,2022-01-03 13:11:50.357,Fechamento
0.6239,0.6241,2022-01-04 10:05:22.015,Abertura
0.6259,0.626,2022-01-04 11:05:20.148,Intermediário
0.6212,0.6215,2022-01-04 12:10:19.466,Intermediário
0.6244,0.6245,2022-01-04 13:08:59.118,Intermediário
0.6254,0.6256,2022-01-04 13:08:59.123,Fechamento
0.6264,0.6266,2022-01-05 10:06:19.404,Abertura
0.6251,0.6253,2022-01-05 11:06:19.009,Intermediário
0.6237,0.6239,2022-01-05 12:03:19.428,Intermediário
0.6246,0.6248,2022-01-05 13:07:53.088,Intermediário
0.6248,0.625,2022-01-05 13:07:53.094,Fechamento
0.624,0.6242,2022-01-06 10:08:20.059,Abertura
0.6237,0.624,2022-01-06 11:04:18.945,Intermediário
0.6252,0.6257,2022-01-06 12:07:19.698,Intermediário
0.6238,0.6239,2022-01-06 13:09:47.709,Intermediário
0.6238,0.6239,2022-01-06 13:09:47.715,Fechamento
0.6249,0.6252,2022-01-07 10:06:19.793,Abertura
0.6256,0.6258,2022-01-07 11:06:20.501,Intermediário
0.6224,0.6227,2022-01-07 12:10:20.558,Intermediário
0.6228,0.6231,2022-01-07 13:02:38.2,Intermediário
0.6249,0.6251,2022-01-07 13:02:38.206,Fechamento
0.6207,0.6209,2022-01-10 10:05:20.954,Abertura
0.6213,0.6215,2022-01-10 11:07:20.809,Intermediário
0.6215,0.6217,2022-01-10 12:10:22.364,Intermediário
0.6226,0.6228,2022-01-10 13:09:59.739,Intermediário
0.6214,0.6216,2022-01-10 13:09:59.748,Fechamento
0.621,0.6213,2022-01-11 10:10:21.47,Abertura
0.6217,0.6219,2022-01-11 11:08:18.917,Intermediário
0.6194,0.6197,2022-01-11 12:04:18.983,Intermediário
0.6172,0.6173,2022-01-11 13:05:48.113,Intermediário
0.6202,0.6204,2022-01-11 13:05:48.123,Fechamento
0.6172,0.6175,2022-01-12 10:10:20.448,Abertura
0.6188,0.6189,2022-01-12 11:07:21.331,Intermediário
